Name;ISIN;Symbol;Market;"Trading Currency";Open;High;Low;Last;"Last Date/Time";"Time Zone";Volume;Turnover 1000MERCIS;FR0010285965;ALMIL;"Euronext Growth Paris";EUR;30,00;30,10;30,00;30,00;"12/04/2022 16:07";CET;19561;586869,70
"RAK PETROLEUM";GB00BRGBL804;RAKP;"Oslo Børs";NOK;12,10;12,10;12,00;12,00;"12/04/2022 16:14";CET;10995;132976,10
RALLYE;FR0000060618;RAL;"Euronext Paris";EUR;3,20;3,20;3,105;3,20;"12/04/2022 17:35";CET;32073;100900,165
RAMADA;PTFRV0AE0004;RAM;"Euronext Lisbon";EUR;7,10;7,20;7,10;7,20;"12/04/2022 21:35";BST;1056;7524,72
"RAMSAY GEN SANTE";FR0000044471;GDS;"Euronext Paris";EUR;22,00;22,00;21,40;21,60;"12/04/2022 14:08";CET;972;21043,00
"RANA GRUBER";NO0010907389;RANA;"Oslo Børs";NOK;61,00;62,40;60,20;60,90;"12/04/2022 16:25";CET;197817;12110373,70
"RANDSTAD NV";NL0000379121;RAND;"Euronext Amsterdam";EUR;50,24;51,00;49,81;50,82;"12/04/2022 17:35";CET;450194;22772962,47
"RAPID NUTRITION";GB00BLG2TX24;ALRPD;"Euronext Growth Paris";EUR;0,019;0,0255;0,0185;0,024;"12/04/2022 17:35";CET;16175459;365211,4725
"RAPIDO PRET";FR0012395457;ML350;"Euronext Access Paris";EUR;0,18;0,18;0,18;0,18;"24/03/2022 16:30";CET;500;90,00
"REACH SUBSEA";NO0003117202;REACH;"Oslo Børs";NOK;4,13;4,16;4,03;4,08;"12/04/2022 16:18";CET;61985;254741,57
REALCO;BE0003841583;REAL;"Euronext Access Brussels";EUR;17,50;17,50;17,50;17,50;"25/03/2022 16:30";CET;65;1137,50
REALITES;FR0011858190;ALREA;"Euronext Growth Paris";EUR;34,20;34,70;34,10;34,50;"12/04/2022 17:35";CET;796;27432,60
"REC SILICON";NO0010112675;RECSI;"Oslo Børs";NOK;14,315;14,695;14,13;14,64;"12/04/2022 16:29";CET;11540065;167940156,995
RECTICEL;BE0003656676;REC;"Euronext Brussels";EUR;21,00;21,55;21,00;21,55;"12/04/2022 17:35";CET;116524;2478819,60
"RECYLEX S.A.";FR0000120388;RX;"Euronext Paris";EUR;1,842;1,868;1,816;1,848;"13/05/2020 17:20";CET;7005;12873,942
REDITUS,SGPS;PTRED0AP0010;RED;"Euronext Lisbon";EUR;0,0345;0,0345;0,0345;0,0345;"04/04/2022 20:30";BST;378;13,04
REIBEL;BE0003829463;REI;"Euronext Access Brussels";EUR;0,33;0,33;0,33;0,33;"05/11/2019 16:30";CET;500;165,00
"REINET INVESTMENTS";LU0383812293;REINA;"Euronext Amsterdam";EUR;22,60;22,60;21,20;21,20;"12/04/2022 16:24";CET;796;17284,40
RELX;GB00B2B0DG97;REN;"Euronext Amsterdam";EUR;28,91;29,06;28,64;28,94;"12/04/2022 17:35";CET;1195415;34524356,84
"REMY COINTREAU";FR0000130395;RCO;"Euronext Paris";EUR;195,00;195,10;188,50;191,10;"12/04/2022 17:35";CET;89333;17048478,10
REN;PTREL0AM0008;RENE;"Euronext Lisbon";EUR;2,93;2,935;2,905;2,915;"12/04/2022 21:35";BST;532824;1555494,435
RENAULT;FR0000131906;RNO;"Euronext Paris";EUR;21,725;22,445;21,555;22,17;"12/04/2022 17:35";CET;1251228;27651252,12
RENEWI;GB00BNR4T868;RWI;"Euronext Amsterdam";EUR;8,30;8,30;8,12;8,16;"12/04/2022 17:35";CET;45289;372003,19
"RES GESTAE SOCIMI";ES0105550000;MLJDL;"Euronext Access Paris";EUR;7,00;7,00;7,00;7,00;"29/06/2021 00:00";CET;-;-
RESILUX;BE0003707214;RES;"Euronext Brussels";EUR;235,00;235,00;235,00;235,00;"12/04/2022 17:35";CET;1086;255210,00
"RETAIL ESTATES";BE0003720340;RET;"Euronext Brussels, Amsterdam";EUR;74,30;74,70;73,10;74,00;"12/04/2022 17:35";CET;6692;494895,00
"REVIVAL EXPANSION";FR0000077232;MLREX;"Euronext Access Paris";EUR;9,94;9,94;9,94;9,94;"27/12/2016 15:00";CET;3;29,82
"REWORLD MEDIA";FR0010820274;ALREW;"Euronext Growth Paris";EUR;6,88;6,98;6,62;6,96;"12/04/2022 17:35";CET;121240;821906,81
REXEL;FR0010451203;RXL;"Euronext Paris";EUR;18,00;18,70;17,775;18,66;"12/04/2022 17:36";CET;1196222;22062720,75
RIBER;FR0000075954;ALRIB;"Euronext Growth Paris";EUR;1,71;1,738;1,71;1,714;"12/04/2022 17:35";CET;3543;6122,318
"RIVER TECH";MT0001710103;RIVER;"Euronext Growth Oslo";NOK;57,00;58,00;56,00;57,00;"12/04/2022 16:25";CET;898;51052,40
ROBERTET;FR0000039091;RBT;"Euronext Paris";EUR;860,00;871,00;858,00;865,00;"12/04/2022 17:35";CET;204;175668,00
"ROBERTET CDV 87";FR0000045619;CBR;"Euronext Paris";EUR;194,00;194,00;194,00;194,00;"16/04/2021 11:30";CET;1;194,00
"ROBERTET CI";FR0000045601;CBE;"Euronext Paris";EUR;845,00;845,00;845,00;845,00;"11/04/2022 17:24";CET;10;8450,00
"ROCHE BOBOIS";FR0013344173;RBO;"Euronext Paris";EUR;33,60;33,90;33,50;33,50;"12/04/2022 17:35";CET;563;18938,90
ROCTOOL;FR0010523167;ALROC;"Euronext Growth Paris";EUR;3,39;3,39;3,26;3,34;"12/04/2022 17:25";CET;6774;22345,19
"ROCTOOL BSA 2020-2";FR0013477593;ROCBT;"Euronext Growth Paris";EUR;0,0115;0,0115;0,0115;0,0115;"27/12/2021 11:34";CET;650;7,48
RODAMCO;NL0000288652;-;"Euronext Expert Market";EUR;7,40;7,40;7,40;7,40;"27/01/2015 12:00";CET;2;14,80
"ROMERIKE SPAREBK";NO0010808405;ROMER;"Euronext Growth Oslo";NOK;129,00;129,00;129,00;129,00;"12/04/2022 09:00";CET;2;258,00
ROMREAL;BMG763301022;ROM;"Euronext Expand Oslo";NOK;1,84;1,84;1,79;1,84;"12/04/2022 13:10";CET;1971;3564,39
"ROMSDAL SPAREBANK";NO0010759988;ROMSB;"Euronext Growth Oslo";NOK;137,00;137,00;137,00;137,00;"12/04/2022 09:46";CET;400;54800,00
ROODMICROTEC;NL0000440477;ROOD;"Euronext Amsterdam";EUR;0,1965;0,1965;0,1915;0,196;"12/04/2022 16:46";CET;52600;10188,60
ROSIER;BE0003575835;ENGB;"Euronext Brussels";EUR;19,20;19,20;19,20;19,20;"04/03/2022 12:48";CET;119;2284,80
"ROTHSCHILD & CO";FR0000031684;ROTH;"Euronext Paris";EUR;37,90;37,90;35,95;36,85;"12/04/2022 17:35";CET;41172;1512882,85
ROTON;BE0003660710;-;"Euronext Expert Market";EUR;0,52;0,52;0,52;0,52;"15/06/2021 11:30";CET;251;130,52
"ROUGIER S.A.";FR0000037640;ALRGR;"Euronext Growth Paris";EUR;17,40;17,60;17,40;17,60;"26/02/2018 13:46";CET;162;2843,60
ROULARTA;BE0003741551;ROU;"Euronext Brussels";EUR;19,40;19,40;19,15;19,40;"12/04/2022 17:35";CET;994;19187,70
"ROUSSELET CENTRIF.";FR0000035750;MLROU;"Euronext Access Paris";EUR;38,20;38,20;38,20;38,20;"12/04/2022 11:30";CET;2;76,40
"RSR SINGULAR";ES0105505004;MLRSR;"Euronext Access Lisbon";EUR;-;-;-;-;-;BST;-;-
RUBIS;FR0013269123;RUI;"Euronext Paris";EUR;26,50;26,98;26,20;26,90;"12/04/2022 17:35";CET;168598;4508583,15
"RYANAIR HOLD. PLC";IE00BYTBXV33;RYA;"Euronext Dublin";EUR;14,44;14,73;14,055;14,56;"12/04/2022 21:05";IST;2706234;39332099,75
"S.CLUBE BRAGA";PTSCB0AM0001;SCB;"Euronext Access Lisbon";EUR;9,00;9,00;9,00;9,00;"25/03/2022 16:30";BST;43;387,00
"S.D. STANDARD ETC";CY0101550917;SDSD;"Oslo Børs";NOK;1,605;1,625;1,59;1,61;"12/04/2022 16:27";CET;414871;668524,43
S.E.B.;FR0000121709;SK;"Euronext Paris";EUR;122,70;124,50;122,40;124,10;"12/04/2022 17:35";CET;59151;7322885,50
SAFE;FR0013467123;ALSAF;"Euronext Growth Paris";EUR;0,126;0,126;0,1204;0,125;"12/04/2022 17:21";CET;278702;34083,8672
SAFRAN;FR0000073272;SAF;"Euronext Paris";EUR;99,73;102,52;99,53;101,54;"12/04/2022 17:35";CET;624795;63217617,49
"SAGA PURE";NO0010572589;SAGA;"Oslo Børs";NOK;3,02;3,048;3,013;3,04;"12/04/2022 16:25";CET;516332;1564237,363
"SAINT GOBAIN";FR0000125007;SGO;"Euronext Paris, Amsterdam, Brussels";EUR;50,92;52,47;50,43;52,08;"12/04/2022 17:36";CET;1243389;64543039,49
"SAINT JEAN GROUPE";FR0000060121;SABE;"Euronext Paris";EUR;18,80;18,80;18,80;18,80;"12/04/2022 16:30";CET;150;2820,00
SALMAR;NO0010310956;SALM;"Oslo Børs";NOK;735,00;749,00;734,00;739,50;"12/04/2022 16:25";CET;133710;99144035,00
"SALMON EVOLUTION";NO0010892094;SALME;"Oslo Børs";NOK;9,19;9,19;8,97;9,00;"12/04/2022 16:25";CET;885848;8013898,97
"SALMONES CAMANCHAC";NO0012451915;SACAM;"Oslo Børs";NOK;42,00;43,10;41,10;43,00;"12/04/2022 16:18";CET;4240;178681,37
SAMSE;FR0000060071;SAMS;"Euronext Paris";EUR;209,00;213,00;209,00;212,00;"12/04/2022 17:35";CET;180;38202,00
"SANDNES SPAREBANK";NO0006001007;SADG;"Oslo Børs";NOK;103,50;103,50;99,80;102,50;"12/04/2022 16:07";CET;9121;924461,80
SANOFI;FR0000120578;SAN;"Euronext Paris";EUR;104,24;104,70;102,14;103,22;"12/04/2022 17:35";CET;3017246;311084031,40
"SANOFI NV22";FR0014006T94;SANNV;"Euronext Paris";EUR;98,10;98,10;93,00;93,00;"12/04/2022 16:30";CET;4166;391263,00
SAPMER;FR0010776617;ALMER;"Euronext Growth Paris";EUR;7,65;7,95;7,65;7,95;"12/04/2022 16:30";CET;406;3107,10
"SARTORIUS STED BIO";FR0013154002;DIM;"Euronext Paris";EUR;355,00;365,00;350,00;354,60;"12/04/2022 17:35";CET;52461;18655226,30
"SAS AB";SE0003366871;SASNO;"Oslo Børs";NOK;0,998;0,998;0,958;0,958;"12/04/2022 16:25";CET;1197776;1163490,155
SATS;NO0010863285;SATS;"Oslo Børs";NOK;18,00;18,00;16,72;17,32;"12/04/2022 16:25";CET;101474;1723729,66
SAVENCIA;FR0000120107;SAVE;"Euronext Paris";EUR;60,10;60,40;59,90;60,00;"12/04/2022 17:35";CET;986;59336,80
"SAVONNERIE NYONS";FR0013155975;MLSDN;"Euronext Access Paris";EUR;36,80;37,60;36,80;37,60;"08/04/2022 16:34";CET;116;4316,80
SBANKEN;NO0010739402;SBANK;"Oslo Børs";NOK;104,40;104,80;104,40;104,80;"06/04/2022 16:25";CET;228825;23936813,60
"SBM OFFSHORE";NL0000360618;SBMO;"Euronext Amsterdam";EUR;14,00;14,15;13,83;14,145;"12/04/2022 17:35";CET;363984;5095177,67
SBT;FR0004175222;MLSBT;"Euronext Access Paris";EUR;5,70;5,70;5,70;5,70;"12/04/2022 16:30";CET;1;5,70
SCANA;NO0003053308;SCANA;"Oslo Børs";NOK;1,35;1,35;1,298;1,338;"12/04/2022 13:06";CET;82321;109320,282
"SCANDINAVIAN HOUSE";CH0220529603;MLSHD;"Euronext Access Paris";EUR;17,51;17,51;17,51;17,51;"13/05/2016 15:00";CET;500;8755,00
SCATEC;NO0010715139;SCATC;"Oslo Børs";NOK;131,55;133,30;127,35;129,45;"12/04/2022 16:25";CET;340063;43995076,10
SCBSM;FR0006239109;CBSM;"Euronext Paris";EUR;9,15;9,15;9,10;9,10;"12/04/2022 11:55";CET;228;2074,85
SCEMI;FR0010972091;MLCMI;"Euronext Access Paris";EUR;5,50;5,50;5,50;5,50;"25/03/2022 11:30";CET;2;11,00
"SCHEERD.V KERCHOVE";BE0012378593;SCHD;"Euronext Brussels";EUR;680,00;680,00;680,00;680,00;"12/04/2022 11:30";CET;2;1360,00
"SCHIBSTED SER. A";NO0003028904;SCHA;"Oslo Børs";NOK;205,20;211,60;203,60;210,60;"12/04/2022 16:27";CET;301682;62593301,40
"SCHIBSTED SER. B";NO0010736879;SCHB;"Oslo Børs";NOK;190,00;191,00;183,00;189,70;"12/04/2022 16:25";CET;268110;50108669,40
SCHLUMBERGER;AN8068571086;SLB;"Euronext Paris";EUR;38,20;39,45;37,75;39,20;"12/04/2022 17:35";CET;20637;802542,25
"SCHNEIDER ELECTRIC";FR0000121972;SU;"Euronext Paris";EUR;140,96;143,00;139,10;141,86;"12/04/2022 17:36";CET;1085908;153349548,58
"SCHOBRUNN PARIS";FR0010961920;MLSCH;"Euronext Access Paris";EUR;24,80;24,80;24,80;24,80;"08/02/2022 11:30";CET;13;322,40
"SCIENTIA SCHOOL";ES0105592002;MLSCI;"Euronext Access Paris";EUR;5,05;5,05;5,05;5,05;"06/04/2022 16:47";CET;14927;75381,35
"SCOR SE";FR0010411983;SCR;"Euronext Paris";EUR;27,93;27,95;27,42;27,95;"12/04/2022 17:35";CET;222324;6192776,92
SCR-SIBELCO;BE0944264663;-;"Euronext Expert Market";EUR;5400,00;5400,00;5400,00;5400,00;"05/04/2022 11:30";CET;21;113400,00
"SEABIRD EXPLORAT";CY0101162119;GEG;"Oslo Børs";NOK;3,44;3,575;3,44;3,485;"12/04/2022 16:25";CET;22043;76073,24
SEADRILL;BMG7998G1069;SDRL;"Oslo Børs";NOK;0,99;1,17;0,80;1,10;"22/02/2022 16:25";CET;907127;939555,47
"SEAWAY 7";NO0010893803;SEAW7;"Euronext Growth Oslo";NOK;10,50;10,70;10,35;10,35;"12/04/2022 16:25";CET;23632;247000,60
"SECHE ENVIRONNEM.";FR0000039109;SCHP;"Euronext Paris";EUR;78,00;78,80;76,10;76,80;"12/04/2022 17:35";CET;6735;522666,60
"SEGRO PLC";GB00B5ZN1N88;SGRO;"Euronext Paris";EUR;11,30;11,30;11,30;11,30;"07/04/2021 13:45";CET;500;5650,00
"SEIF SPA";IT0005353484;ALSEI;"Euronext Growth Paris";EUR;0,496;0,496;0,496;0,496;"12/04/2022 09:00";CET;1;0,496
SELCODIS;FR0000065492;SLCO;"Euronext Paris";EUR;0,29;0,29;0,29;0,29;"25/03/2009 00:00";CET;2074;601,00
SELECTIRENTE;FR0004175842;SELER;"Euronext Paris";EUR;96,50;96,50;96,50;96,50;"12/04/2022 11:30";CET;1;96,50
"SELF STORAGE GROUP";NO0010781206;SSG;"Oslo Børs";NOK;31,50;31,90;31,50;31,50;"12/04/2022 16:17";CET;711;22467,70
"SELVAAG BOLIG";NO0010612450;SBO;"Oslo Børs";NOK;48,80;49,20;48,50;48,95;"12/04/2022 16:25";CET;18589;908687,85
SEMAPA;PTSEM0AM0004;SEM;"Euronext Lisbon";EUR;12,46;12,56;12,42;12,48;"12/04/2022 21:35";BST;5415;67430,50
"SEMPLICEMENTE SpA";IT0005072811;MLSMP;"Euronext Access Paris";EUR;0,81;0,81;0,81;0,81;"05/08/2016 15:00";CET;100;81,00
SENSORION;FR0012596468;ALSEN;"Euronext Growth Paris";EUR;0,698;0,698;0,63;0,64;"12/04/2022 17:35";CET;142047;92729,495
"SEQUA PETROLEUM NV";NL0010623518;MLSEQ;"Euronext Access Paris";EUR;0,0085;0,0085;0,0085;0,0085;"12/04/2022 16:30";CET;264001;2244,0085
"SEQUANA MEDICAL";BE0974340722;SEQUA;"Euronext Brussels";EUR;6,80;6,86;6,60;6,72;"12/04/2022 17:11";CET;9178;62031,54
"SERGEFERRARI GROUP";FR0011950682;SEFER;"Euronext Paris";EUR;16,60;17,18;16,10;16,88;"12/04/2022 17:35";CET;18065;301777,48
"SERMA GROUP";FR0000073728;ALSER;"Euronext Growth Paris";EUR;392,00;392,00;392,00;392,00;"25/02/2022 11:30";CET;1;392,00
SES;LU0088087324;SESG;"Euronext Paris";EUR;8,608;8,684;8,504;8,684;"12/04/2022 17:35";CET;663246;5722098,218
"SES IMAGOTAG";FR0010282822;SESL;"Euronext Paris";EUR;88,40;90,00;87,60;89,00;"12/04/2022 17:35";CET;8975;799370,70
"SHELF DRILLING";KYG236271055;SHLF;"Oslo Børs";NOK;12,00;14,00;11,82;13,88;"12/04/2022 16:25";CET;622804;8176973,42
"SHELL PLC";GB00BP6MXD84;SHELL;"Euronext Amsterdam";EUR;25,46;26,08;25,42;26,055;"12/04/2022 17:35";CET;11271520;291680611,135
SHOWROOMPRIVE;FR0013006558;SRP;"Euronext Paris";EUR;1,188;1,242;1,182;1,24;"12/04/2022 17:38";CET;249969;302420,61
SHURGARD;LU1883301340;SHUR;"Euronext Brussels";EUR;58,00;58,90;57,30;57,70;"12/04/2022 17:35";CET;69691;4031305,90
SIDETRADE;FR0010202606;ALBFR;"Euronext Growth Paris";EUR;136,00;137,00;127,00;137,00;"12/04/2022 17:35";CET;8814;1150802,50
"SIEM OFFSHORE";KYG812291253;SIOFF;"Oslo Børs";NOK;9,90;9,96;9,61;9,95;"12/04/2022 16:25";CET;1229336;12135733,13
SIEMENS;DE0007236101;SIA;"Traded not listed Brussels";EUR;114,56;117,00;114,00;115,66;"12/04/2022 16:55";CET;1518;175841,52
"SIF HOLDING";NL0011660485;SIFG;"Euronext Amsterdam";EUR;10,68;10,80;10,54;10,76;"12/04/2022 17:36";CET;33038;352663,14
"SIGNAUX GIROD";FR0000060790;ALGIR;"Euronext Growth Paris";EUR;15,50;15,50;15,45;15,45;"12/04/2022 10:00";CET;36;557,50
"SIGNIFY NV";NL0011821392;LIGHT;"Euronext Amsterdam";EUR;37,22;38,35;36,99;37,99;"12/04/2022 17:35";CET;479641;18187831,16
SII;FR0000074122;SII;"Euronext Paris";EUR;42,20;43,40;42,05;42,70;"12/04/2022 17:35";CET;5262;225144,50
"SIKRI HOLDING";NO0010881717;SIKRI;"Euronext Growth Oslo";NOK;97,00;97,00;93,00;93,50;"12/04/2022 10:50";CET;307;28679,00
SILC;FR0010679365;MLSIL;"Euronext Access Paris";EUR;0,416;0,416;0,416;0,416;"22/03/2021 16:30";CET;150;62,40
SIMAT;CI0000000832;MLMAT;"Euronext Access Paris";EUR;2,20;2,20;2,20;2,20;"13/11/2019 11:30";CET;10;22,00
SIMINANS;BE0016250517;-;"Euronext Expert Market";EUR;23,40;23,40;23,40;23,40;"22/02/2022 11:30";CET;75;1755,00
SIPEF;BE0003898187;SIP;"Euronext Brussels";EUR;67,30;67,30;65,30;65,30;"12/04/2022 17:39";CET;4442;293174,20
"SKANDIA GREENPOWER";NO0010931207;SKAND;"Euronext Growth Oslo";NOK;5,64;5,74;5,62;5,72;"12/04/2022 15:34";CET;22439;126915,04
"SKUE SPAREBANK";NO0006001809;SKUE;"Oslo Børs";NOK;234,00;234,00;234,00;234,00;"12/04/2022 15:42";CET;30;7020,00
"SLIGRO FOOD GROUP";NL0000817179;SLIGR;"Euronext Amsterdam";EUR;21,25;21,40;20,75;20,90;"12/04/2022 17:35";CET;57248;1202935,85
SMAIO;FR0014005I80;ALSMA;"Euronext Growth Paris";EUR;5,50;5,55;5,49;5,49;"12/04/2022 17:02";CET;200;1101,46
SMALTO;FR0011131788;MLSML;"Euronext Access Paris";EUR;0,012;0,012;0,012;0,012;"11/04/2022 11:30";CET;3000;36,00
"SMALTO BSA";FR0010649228;SMLBS;"Euronext Access Paris";EUR;0,04;0,04;0,04;0,04;"27/12/2016 15:30";CET;115298;4611,92
SMARTCRAFT;NO0011008971;SMCRT;"Oslo Børs";NOK;17,46;18,00;17,30;17,90;"12/04/2022 16:16";CET;24397;427379,96
"SMARTOPTICS GROUP";NO0011012502;SMOP;"Euronext Growth Oslo";NOK;13,65;13,65;12,55;13,00;"12/04/2022 16:08";CET;14447;187435,00
"SMARTPHOTO GROUP";BE0974323553;SMAR;"Euronext Brussels";EUR;29,00;29,00;29,00;29,00;"11/04/2022 13:07";CET;10;290,00
SMCP;FR0013214145;SMCP;"Euronext Paris";EUR;6,30;6,50;6,24;6,33;"12/04/2022 17:35";CET;101755;645200,12
SMTPC;FR0004016699;SMTPC;"Euronext Paris";EUR;29,40;29,90;29,30;29,80;"12/04/2022 17:07";CET;855;25304,30
"SMURFIT KAPPA GP";IE00B1RR8406;SK3;"Euronext Dublin";EUR;37,07;37,47;36,72;37,04;"12/04/2022 21:05";IST;537263;19919035,82
"SNCB/NMBS -Jce/Gen";BE0010621481;-;"Euronext Expert Market";EUR;0,09;0,09;0,09;0,09;"12/04/2022 11:30";CET;1605;144,45
SNOWWORLD;NL0010627865;SNOW;"Euronext Amsterdam";EUR;12,60;12,60;11,00;11,00;"05/04/2022 13:40";CET;20;236,00
"SOC FRANC CASINOS";FR0010209809;SFCA;"Euronext Paris";EUR;1,69;1,69;1,69;1,69;"12/04/2022 11:30";CET;5;8,45
"SOCIETE GENERALE";FR0000130809;GLE;"Euronext Paris";EUR;22,36;22,88;21,89;22,525;"12/04/2022 17:37";CET;5851595;131289770,825
SOCLINPAR;QX0000022625;-;"Euronext Expert Market";EUR;21,78;21,78;21,78;21,78;"29/11/2016 11:30";CET;14;304,92
SODEXO;FR0000121220;SW;"Euronext Paris";EUR;69,08;70,32;68,64;69,26;"12/04/2022 17:35";CET;283280;19634256,44
SODITECH;FR0000078321;SEC;"Euronext Paris";EUR;0,90;0,92;0,90;0,92;"12/04/2022 16:30";CET;3920;3567,22
SOFINA;BE0003717312;SOF;"Euronext Brussels";EUR;317,40;324,40;314,20;318,00;"12/04/2022 17:35";CET;29799;9481791,80
SOFTIMAT;BE0003773877;SOFT;"Euronext Growth Brussels";EUR;2,50;2,64;2,50;2,64;"12/04/2022 16:30";CET;1092;2870,00
"SOFTOX SOLUTIONS";NO0010811961;SOFTX;"Euronext Growth Oslo";NOK;44,50;46,30;41,50;44,10;"12/04/2022 16:14";CET;22742;966022,70
SOGECLAIR;FR0000065864;SOG;"Euronext Paris";EUR;22,10;22,10;22,10;22,10;"12/04/2022 13:18";CET;17;375,70
"SOGN SPAREBANK";NO0006000603;SOGN;"Oslo Børs";NOK;154,00;155,00;153,00;155,00;"12/04/2022 15:00";CET;203;31210,00
SOITEC;FR0013227113;SOI;"Euronext Paris";EUR;152,50;155,70;151,45;154,75;"12/04/2022 17:38";CET;54406;8365443,75
"SOLOCAL GROUP";FR00140006O9;LOCAL;"Euronext Paris";EUR;1,09;1,107;1,066;1,08;"12/04/2022 17:35";CET;271065;293517,286
"SOLSTAD OFFSHORE";NO0003080608;SOFF;"Oslo Børs";NOK;18,50;18,52;17,04;17,44;"12/04/2022 16:25";CET;1259610;22003051,16
"SOLUTIONS 30 SE";FR0013379484;S30;"Euronext Paris";EUR;6,85;6,986;6,676;6,87;"12/04/2022 17:35";CET;435624;2983769,584
"SOLVAC NOM(RETAIL)";BE0003545531;SOLV;"Euronext Brussels";EUR;100,50;100,50;98,60;100,00;"12/04/2022 17:27";CET;2088;208442,30
SOLVAY;BE0003470755;SOLB;"Euronext Brussels, Paris";EUR;85,50;88,30;84,62;88,30;"12/04/2022 17:35";CET;255653;22413635,62
"SOLVAY (CP 41)";BE0099887748;-;"Euronext Expert Market";EUR;48,00;48,00;48,00;48,00;"30/05/2017 11:30";CET;2;96,00
"SOMFY SA";FR0013199916;SO;"Euronext Paris";EUR;135,00;135,40;133,60;135,20;"12/04/2022 17:35";CET;5994;807961,80
SONAE;PTSON0AM0001;SON;"Euronext Lisbon";EUR;1,045;1,045;1,027;1,035;"12/04/2022 21:39";BST;5886332;6079889,175
SONAECOM,SGPS;PTSNC0AM0006;SNC;"Euronext Lisbon";EUR;1,87;1,925;1,84;1,89;"12/04/2022 19:20";BST;23536;44384,375
SONAGI;PTSNG0AM0007;SNG;"Euronext Access Lisbon";EUR;3,50;3,50;3,50;3,50;"07/04/2022 20:30";BST;1150;4025,00
"SOPRA STERIA GROUP";FR0000050809;SOP;"Euronext Paris";EUR;167,00;170,50;164,20;169,50;"12/04/2022 17:35";CET;36039;6067575,50
SPAC;FR0011277391;FPN;"Euronext Paris";EUR;0,0298;0,03;0,0298;0,0298;"12/04/2022 16:10";CET;5464;162,8622
SPADEL;BE0003798155;SPA;"Euronext Brussels";EUR;182,00;182,00;182,00;182,00;"07/04/2022 16:30";CET;10;1820,00
"SPARBNK 68 GR NORD";NO0010887110;SB68;"Euronext Growth Oslo";NOK;210,00;210,00;210,00;210,00;"12/04/2022 15:08";CET;120;25200,00
"SPAREBANK 1 SMN";NO0006390301;MING;"Oslo Børs";NOK;137,80;138,80;136,60;137,40;"12/04/2022 16:25";CET;80316;11047376,80
"SPAREBANK 1 SR-BK";NO0010631567;SRBNK;"Oslo Børs";NOK;131,00;131,80;130,10;130,40;"12/04/2022 16:29";CET;98532;12885442,40
"SPAREBANK 1 SØRØ";NO0006000207;SOON;"Oslo Børs";NOK;61,00;61,00;60,20;60,80;"12/04/2022 16:25";CET;6488;391673,00
"SPAREBANKEN MØRE";NO0012483207;MORG;"Oslo Børs";NOK;88,50;88,99;88,00;88,40;"12/04/2022 16:29";CET;10087;892246,99
"SPAREBANKEN SØR";NO0006001502;SOR;"Oslo Børs";NOK;154,50;154,50;151,50;154,50;"12/04/2022 16:25";CET;2183;334339,00
"SPAREBANKEN VEST";NO0006000900;SVEG;"Oslo Børs";NOK;102,00;102,00;100,00;100,00;"12/04/2022 16:25";CET;16297;1645983,20
"SPAREBANKEN ØST";NO0006222009;SPOG;"Oslo Børs";NOK;58,40;58,40;57,40;57,40;"12/04/2022 16:25";CET;23073;1344357,60
SPARTOO;FR00140043Y1;ALSPT;"Euronext Growth Paris";EUR;2,08;2,38;2,08;2,20;"12/04/2022 17:37";CET;346997;778792,01
"SPBK 1 NORDMØRE";NO0010691660;SNOR;"Oslo Børs";NOK;132,00;135,00;131,00;135,00;"12/04/2022 15:52";CET;2482;334556,00
"SPBK 1 ØSTLANDET";NO0010751910;SPOL;"Oslo Børs";NOK;140,00;141,20;139,00;140,20;"12/04/2022 16:25";CET;18036;2529336,60
"SPBK1 HELGELAND";NO0010029804;HELG;"Oslo Børs";NOK;135,00;136,00;135,00;136,00;"12/04/2022 16:19";CET;663;90068,00
"SPBK1 NORD-NORGE";NO0006000801;NONG;"Oslo Børs";NOK;105,60;105,60;103,20;103,60;"12/04/2022 16:25";CET;74550;7742591,40
"SPBK1 RINGERIKE";NO0006390400;RING;"Oslo Børs";NOK;346,00;346,00;346,00;346,00;"11/04/2022 09:20";CET;4;1384,00
"SPBK1 ØSTFOLD AKE";NO0010285562;SOAG;"Oslo Børs";NOK;360,00;364,00;360,00;364,00;"08/04/2022 14:29";CET;424;154244,00
"SPEED RABBIT PIZZA";FR0000054371;MLSRP;"Euronext Access Paris";EUR;3,42;3,42;3,42;3,42;"12/04/2022 16:30";CET;160;547,20
SPIE;FR0012757854;SPIE;"Euronext Paris";EUR;20,12;20,74;20,04;20,42;"12/04/2022 17:35";CET;167852;3427024,72
SPINEGUARD;FR0011464452;ALSGD;"Euronext Growth Paris";EUR;1,04;1,052;1,034;1,037;"12/04/2022 17:35";CET;79346;82711,706
"SPINEGUARD BS";FR0014003UB4;SGDBS;"Euronext Growth Paris";EUR;0,0174;0,0174;0,0172;0,0172;"12/04/2022 16:17";CET;50180;868,692
SPINEWAY;FR0011398874;ALSPW;"Euronext Growth Paris";EUR;0,0007;0,0007;0,0006;0,0007;"12/04/2022 17:28";CET;13142365;8317,9889
SPORTING;PTSCP0AM0001;SCP;"Euronext Lisbon";EUR;0,86;0,86;0,86;0,86;"12/04/2022 15:30";BST;100;86,00
